Datetime,T_amb,wind_speed,wind_dir,sc550,AE_450_700,PM10,BC
3/27/2008 22:00,13.13,2.27,253.55,47.86,0.7745,--,0.99
3/27/2008 23:00,12.88,2.2,260.23,42.63,0.81399,--,0.69
3/28/2008 0:00,12.14,1.87,246.89,42.83,0.77533,--,0.85
3/28/2008 1:00,11.31,1.56,250.51,44.1,0.78347,--,0.64
3/28/2008 2:00,10.45,1.41,243.47,44.33,0.83281,--,0.62
3/28/2008 3:00,9.92,1.38,246.77,46.31,0.83843,--,0.67
3/28/2008 4:00,10.28,1.56,250.51,52.37,0.72678,--,0.46
3/28/2008 5:00,10.38,1.59,264.04,44.01,0.75741,--,0.3
3/28/2008 6:00,10.22,1.37,272.82,35.23,0.89847,--,0.29
3/28/2008 7:00,9.94,1.09,272.26,28.52,1.08054,--,0.44
3/28/2008 8:00,10.57,1.75,282.73,33.41,1.04216,--,0.49
3/28/2008 9:00,11.94,2.15,297.05,42.47,0.8769,--,0.7
3/28/2008 10:00,14.63,3.34,296.06,35.47,0.83957,--,0.67
3/28/2008 11:00,15.96,2.82,270.15,34.23,0.80637,--,0.96
3/28/2008 12:00,16.35,2.78,274.89,31.83,0.81153,--,0.7
3/28/2008 13:00,16.49,2.73,257.19,32.04,0.92245,--,0.92
3/28/2008 14:00,17.81,3.12,269.7,32.42,0.86927,--,0.81
3/28/2008 15:00,18.87,3.36,279.4,35.12,0.85684,--,0.92
3/28/2008 16:00,18.11,3.21,280.88,34.48,0.8529,--,0.99
3/28/2008 17:00,17.74,2.81,291.94,35.11,0.94927,--,1.06
3/28/2008 18:00,18.17,1.95,284.51,28.73,1.08679,--,1.15
3/28/2008 19:00,17.35,1.87,269.02,27.99,1.12227,--,1.99
3/28/2008 20:00,15.75,2.62,282.67,24.8,1.02606,--,1.53
3/28/2008 21:00,14.98,3.01,281.58,26.42,1.23346,--,1.38
3/28/2008 22:00,14.03,3.69,285.37,24.31,1.27442,--,0.92
3/28/2008 23:00,13.27,3.44,293.69,27.28,1.30915,--,0.86
3/29/2008 0:00,12.71,3.04,307.13,30.29,1.21157,--,0.89
3/29/2008 1:00,12.24,2.6,312.96,35.89,1.27634,--,0.95
3/29/2008 2:00,11.94,2.43,308.11,36.35,1.24277,--,0.92
3/29/2008 3:00,11.87,2.48,317.02,33.88,1.26306,--,0.78
3/29/2008 4:00,11.84,2.66,317.68,30.49,1.37101,--,0.67
3/29/2008 5:00,11.73,2.57,317.51,30.17,1.49957,--,0.68
3/29/2008 6:00,11.4,2.41,320.78,28.2,1.63151,--,0.72
3/29/2008 7:00,11.23,2.62,326.44,28.25,1.56524,--,0.77
3/29/2008 8:00,11.64,2.77,328.17,31.24,1.63821,--,1.1
3/29/2008 9:00,13.34,2.46,325.99,27.62,1.77997,--,1.38
3/29/2008 10:00,16.44,1.83,335.01,27.11,1.75436,--,1.02
3/29/2008 11:00,20.01,1.08,337.14,22.4,1.71878,--,1
3/29/2008 12:00,21.17,1.42,289.39,20.99,1.59374,--,0.69
3/29/2008 13:00,22.25,1.31,35.65,29.81,0.76339,--,0.74
3/29/2008 14:00,22.94,1.72,160.99,25.18,1.11869,--,0.7
3/29/2008 15:00,23.05,1.86,188.35,12.18,1.268,--,0.83
3/29/2008 16:00,22.78,1.97,193.33,15.68,1.47528,--,1.03
3/29/2008 17:00,22.69,2.05,193.24,17.45,1.54098,--,0.84
3/29/2008 18:00,22.18,2.32,237.89,23.77,1.50305,--,1.4
3/29/2008 19:00,18.92,2.75,244.85,39.7,1.29748,--,2.49
3/29/2008 20:00,16.29,2.62,244.74,40.23,1.09503,--,1.93
3/29/2008 21:00,15.05,2.17,259.52,41.64,1.12498,--,1.51
3/29/2008 22:00,13.41,2.7,274.14,37.42,1.19376,--,0.99
3/29/2008 23:00,12.23,2.19,271.41,27.49,1.13842,--,0.77
3/30/2008 0:00,11.2,2.67,291.59,27.52,1.06187,--,0.59
3/30/2008 1:00,10.62,1.48,264.1,29.96,1.0785,--,1.06
3/30/2008 2:00,10.25,1.61,261.85,24.05,0.92043,--,0.68
3/30/2008 3:00,10.33,1.88,244.49,21.97,0.91383,--,0.42
3/30/2008 4:00,10.17,1.53,245.61,23.16,0.86318,--,0.5
3/30/2008 5:00,9.99,0.67,231.94,27.11,1.01545,--,0.7
3/30/2008 6:00,9.62,0.4,185.89,30.34,1.12645,--,0.9
3/30/2008 7:00,8.57,0.54,175.19,31.77,1.14986,--,0.98
3/30/2008 8:00,10.71,1.3,206.05,35.26,1.09212,--,0.79
3/30/2008 9:00,13.44,1.56,212.14,35.98,1.00127,--,0.88
3/30/2008 10:00,15.2,1.97,198.5,32.37,0.85403,--,1.12
3/30/2008 11:00,14.61,1.95,220.43,36.17,1.09378,--,1.11
3/30/2008 12:00,15.7,3.01,244.7,25.26,0.95444,--,0.74
3/30/2008 13:00,15.1,3.79,260.2,25.93,0.73547,--,0.39
3/30/2008 14:00,16.05,3.95,247.54,29.11,0.6684,--,0.28
3/30/2008 15:00,17.22,3.96,252.35,27.72,0.62427,--,0.47
3/30/2008 16:00,16.86,4.16,257.93,26.5,0.58692,--,0.49
3/30/2008 17:00,16,4.55,263.74,19.99,0.40384,--,0.38
3/30/2008 18:00,15.19,4.68,271.04,18.14,0.36632,--,0.39
3/30/2008 19:00,13.6,3.13,257.15,18.79,0.52891,--,0.54
3/30/2008 20:00,11.94,2.61,257.08,21.59,0.72871,--,0.72
3/30/2008 21:00,10.84,2.06,249.82,19.63,0.6911,--,0.71
3/30/2008 22:00,10.26,2.13,251.76,20.35,0.65244,--,0.58
3/30/2008 23:00,9.65,1.67,249.33,21.94,0.55458,--,0.63
3/31/2008 0:00,9.26,1.66,255.34,22.58,0.5776,--,0.46
3/31/2008 1:00,9.21,1.67,255.97,22.47,0.52647,--,0.3
3/31/2008 2:00,9.01,1.62,247.98,21.99,0.5939,--,0.27
3/31/2008 3:00,8.77,1.9,251.22,22.08,0.50787,--,0.24
3/31/2008 4:00,8.91,1.71,253.26,21.91,0.50433,--,0.17
3/31/2008 5:00,8.69,1.74,272.27,21.79,0.50079,--,0.22
3/31/2008 6:00,8.61,1.68,272.79,22.37,0.53397,--,0.38
3/31/2008 7:00,8.97,1.67,272.84,23.24,0.47926,--,0.98
3/31/2008 8:00,10.47,2.2,291.99,23.65,0.50461,--,1.44
3/31/2008 9:00,12.21,2.11,307.15,23.01,0.49556,--,0.94
3/31/2008 10:00,13.48,2.95,311.36,21.79,0.55993,--,0.6
3/31/2008 11:00,14.46,3.07,306.37,18.37,0.63022,--,0.47
3/31/2008 12:00,15.51,3.03,316.62,15.01,0.72494,--,0.35
3/31/2008 13:00,16.37,2.98,304.8,16.64,0.75895,--,0.45
3/31/2008 14:00,17.34,2.78,298.18,17.09,0.82036,--,0.46
3/31/2008 15:00,17.61,3.08,284.8,17.76,0.80495,--,0.52
3/31/2008 16:00,17.92,3.07,295.13,16.75,0.90473,--,0.54
3/31/2008 17:00,17.71,3.18,274.4,20.94,0.93914,--,0.89
3/31/2008 18:00,17.31,2.89,284.3,24.46,0.99827,--,1.06
3/31/2008 19:00,16.17,2.23,280.49,26.45,1.17245,--,1.46
3/31/2008 20:00,14.6,2.23,276.85,29.44,1.17243,--,1.92
3/31/2008 21:00,13.5,2.73,281.88,26.44,1.09816,--,1.1
3/31/2008 22:00,12.43,3.75,287,22.88,0.96999,--,0.66
3/31/2008 23:00,11.44,3.6,292.36,22.1,1.0563,--,0.53
4/1/2008 0:00,10.82,3.34,297.22,24.17,1.01781,--,0.54
4/1/2008 1:00,10.29,2.85,300.67,25.27,1.02836,--,0.53
4/1/2008 2:00,9.89,2.49,304.31,25.15,1.07158,--,0.53
4/1/2008 3:00,9.39,2.55,304.92,24.65,1.05821,--,0.52
4/1/2008 4:00,9.2,2.85,311.23,25.26,1.02496,--,0.51
4/1/2008 5:00,9.06,3.29,307.38,26.07,1.04274,--,0.56
4/1/2008 6:00,8.92,2.74,310.03,27.5,1.13249,--,0.62
4/1/2008 7:00,8.84,2.5,313.54,30.42,1.29024,--,1.13
4/1/2008 8:00,10.36,2.73,320.98,33.58,1.35398,--,2.43
4/1/2008 9:00,12.85,3,348.14,27.78,1.30425,--,1.43
4/1/2008 10:00,15.98,2.79,23.29,23.5,1.2236,--,0.9
4/1/2008 11:00,18.02,2.51,21.5,23.4,1.10266,--,0.8
4/1/2008 12:00,19.63,2.74,10.54,19.49,1.17739,--,0.66
4/1/2008 13:00,20.97,2.35,27.11,18.75,1.2479,--,0.58
4/1/2008 14:00,21.89,2.66,27.69,18.59,1.23778,--,0.55
4/1/2008 15:00,22.69,2.76,12.04,14.5,1.16107,--,0.48
4/1/2008 16:00,23.03,3.5,357.7,14.69,1.0412,--,0.83
4/1/2008 17:00,22.68,3.73,5.01,14.32,1.08328,--,0.92
4/1/2008 18:00,22.23,3.48,8.39,12.96,1.18701,--,0.82
4/1/2008 19:00,21.11,2.06,13.74,19.75,1.26816,--,1.42
4/1/2008 20:00,19.33,1.55,355.73,25.84,1.43317,--,2.33
4/1/2008 21:00,18.51,2.04,334.39,26.6,1.54642,--,2.22
4/1/2008 22:00,18.27,2.44,338.8,17.43,1.34363,--,1.45
4/1/2008 23:00,17.88,2.51,344.96,14.06,1.49897,--,0.95
4/2/2008 0:00,17.05,2.85,337.11,11.16,1.62319,--,0.65
4/2/2008 1:00,15.02,2.45,321.64,13.14,1.64098,--,0.73
4/2/2008 2:00,15.39,2.72,347.21,13.16,1.6945,--,0.52
4/2/2008 3:00,15.08,3.4,6.11,12.32,1.55141,--,0.4
4/2/2008 4:00,14.06,2.95,3.31,12.72,1.39006,--,0.42
4/2/2008 5:00,13.76,2.25,3.48,13.5,1.4684,--,0.43
4/2/2008 6:00,13.63,1.88,13.27,13.67,1.48666,--,0.54
4/2/2008 7:00,13.64,2.21,7.42,13.03,1.69342,--,0.75
4/2/2008 8:00,14.78,2.42,6.64,13.67,1.51255,22.79126,1.7
4/2/2008 9:00,17.04,3.36,39.56,12.3,1.16546,24.44505,0.99
4/2/2008 10:00,18.62,3.41,37.24,10.85,1.46777,21.55903,0.71
4/2/2008 11:00,20.38,2.93,40.73,10.02,1.26262,21.98058,0.64
4/2/2008 12:00,21.64,3.33,43.19,10.59,1.20879,20.74835,0.68
4/2/2008 13:00,22.5,3.3,39.61,12.4,1.35424,17.14893,0.68
4/2/2008 14:00,23.23,3.14,46.51,12.79,1.5183,21.89951,0.68
4/2/2008 15:00,23.98,3.5,39.44,10.92,1.54735,15.88427,0.6
4/2/2008 16:00,24.72,2.84,43.93,12.87,1.09241,22.01301,0.62
4/2/2008 17:00,24.85,3.25,39.29,13.06,1.14918,20.27816,0.69
4/2/2008 18:00,24.83,2.78,22.25,13.43,1.43112,28.06068,0.86
4/2/2008 19:00,23.39,2.5,7.54,12.58,1.50068,21.89951,1.12
4/2/2008 20:00,21.29,2.1,348.71,16.33,1.80548,20.66728,1.61
4/2/2008 21:00,19.81,1.94,334.85,22.41,1.62041,24.08835,2.51
4/2/2008 22:00,17.57,0.58,30.67,17.54,1.4931,23.22903,2.09
4/2/2008 23:00,16.53,0.45,185.78,18.31,1.36343,22.1265,2.25
4/3/2008 0:00,15.19,0.25,264.79,17.92,1.26779,14.63583,1.69
4/3/2008 1:00,15.6,0.57,272.48,17.96,1.31202,14.92767,2.06
4/3/2008 2:00,15.53,0.86,286.57,19.95,1.39369,20.47272,2.66
4/3/2008 3:00,15.12,0.89,306.1,16.44,1.48217,24.23427,1.6
4/3/2008 4:00,15.26,1.62,3.72,13.97,1.41806,12.3335,0.6
4/3/2008 5:00,16.41,1.72,5.37,14.3,1.28668,18.17039,0.46
4/3/2008 6:00,13.76,0.77,76.78,15.27,1.3598,24.85039,1.34
4/3/2008 7:00,13.78,1.08,54.98,14.48,1.39176,21.85087,0.99
4/3/2008 8:00,15.4,1.8,32.98,19.13,1.30556,31.14126,2.08
4/3/2008 9:00,17.13,2.26,43.29,21.9,1.23796,43.36631,2.01
4/3/2008 10:00,19.74,2.91,42.05,16.22,1.31824,28.22282,0.96
4/3/2008 11:00,22.33,3.21,42.5,15.47,1.56435,26.22854,0.71
4/3/2008 12:00,24.33,3.14,47.31,10.62,1.85589,24.72068,0.76
4/3/2008 13:00,25.74,2.87,50.88,16.17,1.31916,28.2066,0.75
4/3/2008 14:00,26.6,2.73,57.59,19.27,1.18907,34.30291,0.81
4/3/2008 15:00,27.48,2.44,32.16,20.2,1.45862,34.5299,0.91
4/3/2008 16:00,28.3,2.1,19.3,23.44,1.49279,24.08835,0.89
4/3/2008 17:00,28.42,2.32,18.78,23.22,0.97576,26.03398,0.99
4/3/2008 18:00,27.95,2.17,21.31,20.38,1.10713,30.07117,1.05
4/3/2008 19:00,26.81,1.43,347.55,22.78,1.16715,28.25524,2.38
4/3/2008 20:00,23.69,1.68,308.43,25.97,1.15343,34.2867,2.46
4/3/2008 21:00,22.22,1.98,311.61,19.45,1.28598,18.33252,1.8
4/3/2008 22:00,21.39,2.12,310.19,14.43,1.41358,14.23049,1.54
4/3/2008 23:00,20.52,2.21,313.09,15.01,1.48071,15.12223,1.42
4/4/2008 0:00,19.92,1.47,312.4,12.37,1.19464,11.18233,1.09
4/4/2008 1:00,17.37,0.74,77.51,21.15,1.27682,18.41359,2.06
4/4/2008 2:00,19.36,2.19,328.63,12.57,1.44887,8.11796,1.58
4/4/2008 3:00,16.93,1.13,247.26,16.25,1.50737,20.19709,1.38
4/4/2008 4:00,15.53,0.68,297.33,18,1.62111,12.52806,1.75
4/4/2008 5:00,17.26,0.95,342.14,11.61,1.72943,7.61534,0.62
4/4/2008 6:00,17.44,1.9,336.58,9.5,1.63953,7.21,0.51
4/4/2008 7:00,17.76,1.76,341.38,11.22,1.34533,10.09602,0.98
4/4/2008 8:00,20.18,1.4,344.76,17.86,1.24557,26.99058,3.37
4/4/2008 9:00,21.7,2.13,10.51,24.28,0.9078,45.32816,2.36
4/4/2008 10:00,23.39,2.48,21.05,14.43,0.95639,33.93,1.43
4/4/2008 11:00,26.07,2.09,29.07,11.45,0.9984,24.23427,1.16
4/4/2008 12:00,27.89,1.8,45.4,10.92,1.51783,16.41932,0.62
4/4/2008 13:00,29.6,1.45,34.87,14.34,1.32028,12.88476,0.65
4/4/2008 14:00,29.41,1.86,58.45,13.47,1.1641,17.31107,0.43
4/4/2008 15:00,30.1,1.62,149.39,11.41,1.24512,11.5066,0.46
4/4/2008 16:00,29.93,1.73,51.29,15.15,0.96439,19.17563,0.61
4/4/2008 17:00,29.64,1.63,46.46,14.08,1.23688,18.93243,0.62
4/4/2008 18:00,29.76,1.34,225.74,13.2,1.30464,14.71689,1.33
4/4/2008 19:00,27.67,1.12,271.68,22.28,1.19059,33.97864,2.44
4/4/2008 20:00,24.16,1.53,308.04,37.73,1.08302,37.65913,3.07
4/4/2008 21:00,23.17,2.34,341.21,33.92,1.12477,27.57427,2.29
4/4/2008 22:00,21.8,1.11,334.91,31.53,1.2071,32.76262,3.85
4/4/2008 23:00,20.24,0.9,217.19,33.15,1.23822,36.60524,4.29
4/5/2008 0:00,17.3,0.51,177.25,31.26,1.5385,40.44786,3.69
4/5/2008 1:00,15.27,0.62,170.25,37.75,1.7082,39.71825,3.42
4/5/2008 2:00,14.21,0.74,216.98,42.04,1.80388,31.82223,2.29
4/5/2008 3:00,14.07,0.81,195.77,38.19,1.76485,27.08786,1.64
4/5/2008 4:00,13.1,0.33,158.29,34.42,1.83259,23.71544,1.18
4/5/2008 5:00,12.82,0.28,157.4,32.77,1.71785,21.96437,1.31
4/5/2008 6:00,12.65,0.32,145.65,34.66,1.78684,25.54757,1.55
4/5/2008 7:00,13.1,0.66,78.08,31.05,1.6236,26.43932,1.95
4/5/2008 8:00,15.23,1.1,91.07,25.7,1.23161,26.84466,1.55
4/5/2008 9:00,17.98,1.29,131.79,22.24,0.83986,28.04447,1
4/5/2008 10:00,20.65,1.54,155.82,18.11,0.93253,26.09883,0.77
4/5/2008 11:00,22.68,1.4,98.54,13.49,1.26209,17.31107,0.73
4/5/2008 12:00,23.97,1.58,122.87,8.71,1.43147,10.12845,0.58
4/5/2008 13:00,24.46,1.65,111.54,21.05,1.35389,20.35922,0.77
4/5/2008 14:00,24.54,1.59,147.14,22.15,1.26562,22.93718,0.81
4/5/2008 15:00,25.65,1.79,177.5,16.1,1.33767,16.8733,0.7
4/5/2008 16:00,24.32,1.72,186.8,16.93,1.28084,21.31583,0.85
4/5/2008 17:00,24.07,1.51,205.39,20.73,1.16721,29.11456,0.95
4/5/2008 18:00,23.45,0.93,183.43,32.79,1.18929,29.95767,1.14
4/5/2008 19:00,21.79,0.54,134.5,33.88,1.0723,34.2867,1.22
4/5/2008 20:00,20.63,1.25,18.26,48.56,1.26764,41.09641,2.75
4/5/2008 21:00,20.2,1.91,11.07,43.45,1.10485,39.00485,2.29
4/5/2008 22:00,19.17,1.8,14.88,28.7,1.04062,25.66107,1.34
4/5/2008 23:00,18.73,1.79,47.2,20.44,1.24057,17.68398,1.02
4/6/2008 0:00,17.17,1.19,69,22.5,1.3161,22.30485,1.09
4/6/2008 1:00,16.49,1.1,58.99,23.1,1.3157,23.47223,1.23
4/6/2008 2:00,16.59,0.76,32.26,25.87,1.15074,26.19612,1.21
4/6/2008 3:00,15.64,0.45,54.12,27.19,1.16388,29.55233,1.86
4/6/2008 4:00,15.25,0.44,263.6,26.74,1.16549,25.74214,1.38
4/6/2008 5:00,15.62,0.53,305.87,29.96,1.08492,27.97961,1.51
4/6/2008 6:00,15.56,0.82,35.94,26.81,1.02876,23.18039,0.9
4/6/2008 7:00,15.73,0.83,52.56,25.46,1.09284,22.09408,0.87
4/6/2008 8:00,17.31,0.9,43.4,25.44,1.06881,29.22806,1.17
4/6/2008 9:00,20.21,0.84,15.96,26.4,1.13621,28.41738,1.21
4/6/2008 10:00,22.02,1.41,136.9,19.17,1.0333,32.19515,0.9
4/6/2008 11:00,23.65,1.74,157.62,19.87,1.03483,36.11883,0.76
4/6/2008 12:00,24.9,1.93,182.98,22.64,1.07495,37.28621,1
4/6/2008 13:00,24.79,2.07,178.28,13.47,0.44883,36.68631,0.99
4/6/2008 14:00,25.68,1.85,184.96,35.25,0.5692,47.95476,0.85
4/6/2008 15:00,25.89,2.05,191.12,49.7,0.74052,58.25039,1.02
4/6/2008 16:00,25.44,2.09,182.68,54,0.76755,63.97379,1.22
4/6/2008 17:00,24.06,2.15,199.35,46.44,0.90498,42.32864,1.44
4/6/2008 18:00,21.77,2.19,215.28,49.18,0.83855,42.68534,1.49
4/6/2008 19:00,19.86,1.74,213.49,50.36,0.87657,40.69107,1.59
4/6/2008 20:00,17.72,2.04,208.48,60.64,0.83404,54.22942,1.68
4/6/2008 21:00,15.88,1.63,226.29,76.77,0.83488,48.92757,1.63
4/6/2008 22:00,15.13,1.22,210.9,76.74,0.76915,47.30621,1.21
4/6/2008 23:00,14.5,0.82,183.18,75.79,0.78173,41.74495,0.91
4/7/2008 0:00,14,0.6,186.74,74.01,0.84834,42.81505,0.82
4/7/2008 1:00,13.9,0.92,180.18,79.78,1.01612,41.90709,0.59
4/7/2008 2:00,13.61,0.85,176.37,75.81,1.01039,43.36631,0.52
4/7/2008 3:00,13.59,0.81,171.63,71.27,0.99181,44.11214,0.4
4/7/2008 4:00,13.73,0.98,172.03,67.96,0.94707,38.27524,0.32
4/7/2008 5:00,13.85,0.95,172.36,63.53,0.86226,36.89709,0.27
4/7/2008 6:00,13.68,0.4,136.34,44.67,0.64304,25.62864,0.46
4/7/2008 7:00,13.46,0.82,76.03,39.68,0.67918,25.12602,0.74
4/7/2008 8:00,13.88,0.86,109.88,45.61,0.76529,32.71398,1.57
4/7/2008 9:00,14.77,1.27,138.48,44.17,0.78178,32.76262,1.3
4/7/2008 10:00,17,2.69,159,43.61,0.50054,36.15126,1.05
4/7/2008 11:00,19.08,3.29,165.54,34.37,0.35909,36.79981,0.99
4/7/2008 12:00,17.4,3.01,171.81,23.55,0.50954,23.63437,1.27
4/7/2008 13:00,15.27,2.32,164.42,15.3,0.59394,22.09408,0.81
4/7/2008 14:00,18.34,3.77,181.37,17.79,0.35405,17.1165,0.6
4/7/2008 15:00,18.68,4.05,189.55,17.95,0.04472,16.45175,0.42
4/7/2008 16:00,18.21,4.4,186.64,14.42,0.11119,11.87951,0.41
4/7/2008 17:00,16.2,4.05,190.85,14.67,0.10999,19.38641,0.55
4/7/2008 18:00,15.27,3.46,190.08,14.99,0.2664,10.74456,0.65
4/7/2008 19:00,13.76,3,191.77,17.85,0.21355,17.42456,0.81
4/7/2008 20:00,13.76,2.78,189.59,18.81,0.15989,12.90097,0.42
4/7/2008 21:00,13.43,2.66,189.91,19.32,0.07516,18.07311,0.36
4/7/2008 22:00,13.38,2.28,182.05,20.9,-0.03847,14.58718,0.21
4/7/2008 23:00,13.31,2.38,179.41,17.1,0.01948,9.96631,0.15
4/8/2008 0:00,12.59,1.71,173.25,17.5,-0.0616,13.5333,0.2
4/8/2008 1:00,12.29,1.57,171.05,19.8,-0.1014,14.92767,0.14
4/8/2008 2:00,12.32,1.62,172.83,20.32,0.01005,14.71689,0.12
4/8/2008 3:00,12.59,1.86,170.76,23.07,0.09475,16.46796,0.07
4/8/2008 4:00,12.37,1.56,173.04,22.19,-0.05905,14.92767,0.06
4/8/2008 5:00,12.15,1.13,165.22,23.32,-0.09127,15.64107,0.14
4/8/2008 6:00,12.3,1.34,160.44,23.23,-0.00479,18.20282,0.31
4/8/2008 7:00,12.45,1.22,155.99,23.41,0.04636,17.55427,0.58
4/8/2008 8:00,12.81,1.07,141.94,23.9,0.18454,17.4732,0.99
4/8/2008 9:00,13.3,0.95,131.01,21.61,0.38991,15.2033,1.27
4/8/2008 10:00,13.2,1.38,100.9,19.94,0.53817,11.06883,1.13
4/8/2008 11:00,13.59,1.78,80.76,24.82,0.97333,11.55524,1.31
4/8/2008 12:00,14.45,2.21,119.9,19.38,1.41004,11.06883,1.05
4/8/2008 13:00,15.13,2.48,151.19,5.26,1.46238,7.22621,0.6
4/8/2008 14:00,15.68,2.14,165.05,8.24,0.89565,7.14515,1.06
4/8/2008 15:00,16.59,2.04,169.3,14,0.54621,4.29155,1.29
4/8/2008 16:00,16.16,2.9,167.42,12.69,0.6902,4.16184,1.24
4/8/2008 17:00,15.34,2.82,165.56,9.08,0.90565,3.23767,1.51
4/8/2008 18:00,15.5,3.25,165.71,5.66,1.14986,2.36214,1.1
4/8/2008 19:00,15.88,2.76,166.06,7.68,0.74796,4.09699,1.1
4/8/2008 20:00,16.28,2.11,175.25,22.65,0.13236,8.88,0.59
4/8/2008 21:00,16.51,2.82,178.29,27.8,0.14339,10.06359,0.34
4/8/2008 22:00,15.85,2.36,179.54,31.01,-0.04137,5.66971,0.24
4/8/2008 23:00,15.6,2.25,181.81,35.9,-0.00188,10.87427,0.21
4/9/2008 0:00,15.38,1.92,180.06,32.42,-0.10172,9.90146,0.17
4/9/2008 1:00,15.07,1.86,176.74,34.25,-0.14569,9.93388,0.09
4/9/2008 2:00,14.75,1.36,178.38,28.36,-0.18073,8.39359,0.1
4/9/2008 3:00,14.71,1.45,169.39,24.57,-0.15219,7.06408,0.11
4/9/2008 4:00,15.11,1.37,170.83,24.75,-0.17944,10.38786,0.08
4/9/2008 5:00,15.25,1.19,170.23,26.13,-0.15006,10.3068,0.12
4/9/2008 6:00,15.36,1.55,175.45,35.07,-0.1297,12.17136,0.15
4/9/2008 7:00,15.6,1.81,172.9,50.75,-0.07517,19.77553,0.43
4/9/2008 8:00,15.93,2.27,168.06,46.89,0.0116,22.41835,1.24
4/9/2008 9:00,16.82,2.11,172.49,38.51,0.04352,16.85709,1.32
4/9/2008 10:00,19.26,2.61,175.13,28.02,0.25659,18.93243,0.58
4/9/2008 11:00,20.67,3.13,183.56,25.83,0.3139,13.1766,0.47
4/9/2008 12:00,21.93,3.64,180.95,26.39,0.18994,16.53282,0.28
4/9/2008 13:00,21.95,3.72,180.1,29.34,0.10189,24.08835,0.53
4/9/2008 14:00,22.31,3.84,183.8,28.64,0.07203,23.43981,0.44
4/9/2008 15:00,21.43,3.6,178.14,35.63,-0.04401,21.00777,0.4
4/9/2008 16:00,21.76,3.54,185.01,29.91,-0.09322,20.74835,0.47
4/9/2008 17:00,18.96,3.34,185.43,41.59,-0.05442,32.98961,0.54
4/9/2008 18:00,17.69,2.49,184.77,47.49,0.06769,20.19709,0.81
4/9/2008 19:00,17.43,2.9,164.65,44.88,-0.02293,16.69495,1.06
4/9/2008 20:00,16.85,3.36,159.82,43.49,0.08106,18.6568,0.61
4/9/2008 21:00,16.27,3.37,172.38,36.11,0.08452,14.6034,0.43
4/9/2008 22:00,14.85,2.75,183.61,19.78,-0.03111,6.17233,0.17
4/9/2008 23:00,15.51,2,174.4,43.92,-0.11378,21.60767,0.19
4/10/2008 0:00,16.08,2.38,176.39,51.28,-0.13791,23.09932,0.11
4/10/2008 1:00,16.03,2.76,169.44,55.36,-0.13624,24.88282,0.13
4/10/2008 2:00,15.91,3.29,164.63,47.71,-0.10877,22.69398,0.08
4/10/2008 3:00,15.05,3.23,160.21,38.81,-0.10279,19.41883,0.07
4/10/2008 4:00,14.18,2.74,171.3,34.77,-0.12106,22.38592,0.05
4/10/2008 5:00,14.63,2.66,173.51,36.06,-0.14554,18.41359,0.06
4/10/2008 6:00,15.15,2.99,174.66,41.56,-0.07738,22.06165,0.1
4/10/2008 7:00,14.68,2.86,180.46,39.77,-0.11589,21.81845,0.21
4/10/2008 8:00,14.11,1.97,183.3,33.86,-0.01004,15.23573,1.03
4/10/2008 9:00,14.61,1.84,183.92,33.61,-0.12436,16.85709,0.92
4/10/2008 10:00,15.7,1.7,182.02,23.96,-0.01111,22.74262,0.83
4/10/2008 11:00,15.74,2.11,211.42,15.82,0.40073,12.8199,1.15
4/10/2008 12:00,15.98,2.54,239.05,11.62,1.12098,7.66398,2
4/10/2008 13:00,15.95,3.21,243.93,16.18,1.23894,5.96155,1.28
4/10/2008 14:00,16.08,3.51,241.78,18.43,0.91324,10.53379,1.55
4/10/2008 15:00,15.44,3.7,245.41,14.06,0.78755,11.36068,1.2
4/10/2008 16:00,13.98,3.8,246.53,16.71,0.8152,8.26388,1.2
4/10/2008 17:00,13.55,3.42,248.62,16.37,0.6581,11.74981,1.3
4/10/2008 18:00,12.83,3.67,245.6,16.09,0.6845,14.36019,1.22
4/10/2008 19:00,11.91,3.5,245.1,18.21,0.89909,11.84709,1.2
4/10/2008 20:00,11.04,3.46,249.5,19.21,0.82717,13.58194,1
4/10/2008 21:00,11.17,3.3,245.42,25.81,0.57415,18.08932,0.75
4/10/2008 22:00,10.7,3.18,248.92,22.14,0.70677,14.50612,0.7
4/10/2008 23:00,10.39,3.55,248.62,21.96,0.73237,15.04117,0.48
4/11/2008 0:00,10.25,3.19,247.74,26.85,0.59805,18.36495,0.41
4/11/2008 1:00,9.76,2.84,245.09,26.63,0.58221,17.79748,0.31
4/11/2008 2:00,9.15,2.35,238.26,23.17,0.49953,14.71689,0.29
4/11/2008 3:00,8.79,2.33,238.56,18.77,0.38236,14.27913,0.18
4/11/2008 4:00,8.72,2.47,237.62,16.61,0.38826,13.90621,0.18
4/11/2008 5:00,8.85,2.77,242.61,15.78,0.43536,15.90049,0.24
4/11/2008 6:00,8.64,2.94,242.01,16.3,0.49732,14.71689,0.44
4/11/2008 7:00,9.02,3,243.96,15.44,0.52325,14.74932,0.6
4/11/2008 8:00,10.6,4.22,249.7,12.63,0.51378,10.42029,0.85
4/11/2008 9:00,11.91,4.48,272.41,9.84,0.63725,9.52854,0.84
4/11/2008 10:00,13.26,5.1,272.91,8.37,0.93092,7.90718,0.6
4/11/2008 11:00,14.54,4.97,270.5,8.5,1.27295,8.6368,0.67
